2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.015943672,-0.007812396,-0.010215695,-0.008330489
-0.015787774,-0.007689574,-0.01011109,-0.008218911
-0.015632291,-0.007566768,-0.010007182,-0.008107345
-0.015476831,-0.007444893,-0.009903285,-0.007995791
-0.015321396,-0.007323302,-0.009799399,-0.007884249
-0.015165985,-0.007201726,-0.009695523,-0.00777272
-0.015010597,-0.007080165,-0.009591658,-0.007661204
-0.014855235,-0.006958618,-0.009487804,-0.0075497
-0.014699896,-0.006837087,-0.009383961,-0.007438208
-0.014544969,-0.00671557,-0.009280129,-0.007326991
-0.014390157,-0.006594068,-0.009176307,-0.007216474
-0.01423537,-0.00647258,-0.009072496,-0.00710597
-0.014080606,-0.006351432,-0.008968989,-0.006995478
-0.013925867,-0.00623107,-0.008865999,-0.006884998
-0.013771151,-0.006110722,-0.00876302,-0.00677453
-0.01361646,-0.005990389,-0.008660051,-0.006664074
-0.013461923,-0.005870071,-0.008557093,-0.006553631
-0.013307698,-0.005749767,-0.008454145,-0.0064432
-0.013153497,-0.005629477,-0.008351208,-0.006332781
-0.012999319,-0.005509202,-0.008248281,-0.006222374
-0.012845165,-0.005388942,-0.008145365,-0.00611278
-0.012691035,-0.005268696,-0.00804246,-0.006003257
-0.012536929,-0.005149202,-0.007939565,-0.005893747
-0.012382847,-0.005029993,-0.007836976,-0.005784248
-0.012229075,-0.004910798,-0.00773481,-0.005674761
-0.012075399,-0.004791618,-0.007632655,-0.005565286
-0.011921746,-0.004672451,-0.007530509,-0.005455823
-0.011768118,-0.004553299,-0.007428375,-0.005346372
-0.011614513,-0.004434161,-0.00732625,-0.005236933
-0.011460931,-0.004315037,-0.007224136,-0.005127506
-0.011307373,-0.004195927,-0.007122033,-0.005018481
-0.011153919,-0.004076913,-0.00701994,-0.004909849
-0.011000709,-0.003958754,-0.006917857,-0.004801228
-0.010847523,-0.003840609,-0.006815785,-0.004692619
-0.010694361,-0.003722477,-0.006713965,-0.004584023
-0.010541222,-0.00360436,-0.006612531,-0.004475438
-0.010388106,-0.003486257,-0.006511108,-0.004366864
-0.010235014,-0.003368168,-0.006409695,-0.004258303
-0.010081945,-0.003250092,-0.006308292,-0.004149753
-0.009929075,-0.003132031,-0.006206899,-0.004041215
-0.009776297,-0.003013983,-0.006105517,-0.003932694
-0.009623543,-0.002896259,-0.006004145,-0.003824864
-0.009470812,-0.002779077,-0.005902783,-0.003717045
-0.009318104,-0.002661909,-0.005801432,-0.003609238
-0.00916542,-0.002544755,-0.005700091,-0.003501443
-0.009012759,-0.002427614,-0.005598918,-0.003393659
-0.008860151,-0.002310487,-0.005498128,-0.003285887
-0.008707726,-0.002193374,-0.005397347,-0.003178126
-0.008555323,-0.002076275,-0.005296576,-0.003070377
-0.008402944,-0.001959189,-0.005195816,-0.00296264
-0.008250588,-0.001842117,-0.005095066,-0.002854914
-0.008098255,-0.001725497,-0.004994326,-0.002747464
-0.007945946,-0.001609207,-0.004893596,-0.002640361
-0.007793659,-0.001492931,-0.004792876,-0.002533269
-0.007641475,-0.001376668,-0.004692167,-0.002426188
-0.007489369,-0.001260419,-0.004591467,-0.002319119
-0.007337286,-0.001144184,-0.004490844,-0.002212061
-0.007185227,-0.001027962,-0.004390608,-0.002105015
-0.00703319,-0.000911753,-0.004290383,-0.00199798
-0.006881177,-0.000795558,-0.004190167,-0.001890956
-0.006729186,-0.000679377,-0.004089961,-0.001783944
-0.00657722,-0.000563698,-0.003989766,-0.001676944
-0.006425356,-0.000448217,-0.003889581,-0.001570375
-0.006273516,-0.000332749,-0.003789405,-0.001463913
-0.006121698,-0.000217295,-0.00368924,-0.001357462
-0.005969904,-0.000101854,-0.003589085,-0.001251022
-0.005818132,1.36E-05,-0.003488939,-0.001144593
-0.005666384,0.000128989,-0.003388804,-0.001038176
-0.005514658,0.00024439,-0.003289019,-0.00093177
-0.005362968,0.000359778,-0.003189262,-0.000825375
-0.005211316,0.000475152,-0.003089516,-0.000718992
-0.005059687,0.000590029,-0.002989779,-0.00061262
-0.004908082,0.000704784,-0.002890052,-0.00050632
-0.004756499,0.000819526,-0.002790335,-0.000400403
-0.004604939,0.000934255,-0.002690628,-0.000294498
-0.004453402,0.00104897,-0.002590932,-0.000188603
-0.004301889,0.001163673,-0.002491244,-8.27E-05
-0.004150377,0.001278362,-0.002391567,2.32E-05
-0.003998885,0.001393038,-0.0022919,0.000129012
-0.003847416,0.001507701,-0.002192438,0.000234862
-0.00369597,0.001622351,-0.002093065,0.0003407
-0.003544547,0.001736548,-0.001993703,0.000446527
-0.003393146,0.001850658,-0.00189435,0.000552343
-0.003241769,0.001964755,-0.001795007,0.000658
-0.003090394,0.002078839,-0.001695674,0.000763442
