2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.009693977,-0.013216698,-0.00592905,-0.013932276
-0.009546515,-0.013008167,-0.005745804,-0.013765047
-0.009399436,-0.012800285,-0.005562592,-0.013597846
-0.009252378,-0.012592445,-0.005379413,-0.013430674
-0.009105342,-0.012384649,-0.005196268,-0.013263708
-0.008958328,-0.012176896,-0.005013381,-0.013097335
-0.008811335,-0.011969657,-0.00483151,-0.01293099
-0.008664507,-0.011762824,-0.004649673,-0.012764672
-0.008518603,-0.011556033,-0.004467868,-0.012598382
-0.008372721,-0.011349286,-0.004286096,-0.012432119
-0.00822686,-0.01114258,-0.004104357,-0.012266324
-0.00808102,-0.010936556,-0.003923795,-0.012100815
-0.007935202,-0.01073073,-0.003743288,-0.011935333
-0.007789405,-0.010524948,-0.003562813,-0.011769879
-0.007644177,-0.010319207,-0.003382371,-0.011604452
-0.007499413,-0.010113525,-0.003201962,-0.011439052
-0.00735467,-0.009908626,-0.00302242,-0.01127433
-0.007209948,-0.009703768,-0.002843201,-0.011109638
-0.007065246,-0.009498953,-0.002664014,-0.010944973
-0.006920566,-0.009294179,-0.002484859,-0.010780336
-0.006775907,-0.009089608,-0.002305737,-0.010615725
-0.006632135,-0.008885637,-0.002127155,-0.010451348
-0.006488453,-0.008681708,-0.001949182,-0.010287401
-0.006344793,-0.00847782,-0.001771241,-0.01012348
-0.006201153,-0.008273974,-0.001593332,-0.009959587
-0.006057534,-0.008070448,-0.001415454,-0.009795721
-0.005913935,-0.007867367,-0.00123778,-0.009631881
-0.005770581,-0.007664327,-0.001061012,-0.009468442
-0.005627908,-0.007461328,-0.000884275,-0.009305222
-0.005485254,-0.007258371,-0.00070757,-0.009142029
-0.005342621,-0.007055827,-0.000530895,-0.008978862
-0.005200008,-0.006853598,-0.000354252,-0.008815722
-0.005057415,-0.006651409,-0.000178475,-0.008652609
-0.004914843,-0.006449261,-2.90E-06,-0.008490026
-0.004772742,-0.006247154,0.00017264,-0.008327489
-0.004631041,-0.006045534,0.000348152,-0.008164979
-0.004489361,-0.005844119,0.000523633,-0.008002496
-0.004347701,-0.005642744,0.000698635,-0.007840038
-0.004206062,-0.00544141,0.000873085,-0.007677726
-0.004064442,-0.005240116,0.001047504,-0.007515804
-0.003922842,-0.005039363,0.001221893,-0.007353907
-0.003781878,-0.004838725,0.001396252,-0.007192037
-0.003641099,-0.004638127,0.001570519,-0.007030194
-0.003500339,-0.00443757,0.001743885,-0.006868376
-0.003359599,-0.004237053,0.001917221,-0.006706811
-0.003218879,-0.004037113,0.002090527,-0.006545487
-0.003078179,-0.003837217,0.002263802,-0.006384189
-0.002937499,-0.00363736,0.002437048,-0.006222917
-0.002797569,-0.003437543,0.002609692,-0.006061671
-0.002657658,-0.00323782,0.002781983,-0.005900451
-0.002517767,-0.003038589,0.002954245,-0.005739563
-0.002377895,-0.002839398,0.003126477,-0.005578796
-0.002238043,-0.002640247,0.003298679,-0.005418054
-0.00209821,-0.002441135,0.003470693,-0.005257339
-0.001958517,-0.00224216,0.003641978,-0.005096649
-0.001819404,-0.002043601,0.003813235,-0.004935985
-0.001680311,-0.001845081,0.003984461,-0.004775709
-0.001541237,-0.0016466,0.004155659,-0.004615458
-0.001402183,-0.001448158,0.004326827,-0.004455232
-0.001263148,-0.001249885,0.004497387,-0.004295033
-0.001124132,-0.001051962,0.004667676,-0.004134859
-0.000985336,-0.000854078,0.004837936,-0.003974782
-0.000846991,-0.000656234,0.005008166,-0.003814982
-0.000708665,-0.000458428,0.005178368,-0.003655207
-0.000570358,-0.000260812,0.005348386,-0.003495458
-0.000432071,-6.35E-05,0.005517744,-0.003335734
-0.000293802,0.00013379,0.005687074,-0.003176035
-0.000155553,0.000331032,0.005856376,-0.003016486
-1.76E-05,0.000528236,0.006025649,-0.002857123
0.000120054,0.000725237,0.006194893,-0.002697784
0.000257662,0.000921988,0.00636361,-0.002538472
0.000395251,0.0011187,0.006532048,-0.002379184
0.000532821,0.001315374,0.006700457,-0.002219922
0.000670372,0.001512009,0.006868838,-0.002060842
0.000807904,0.001708436,0.00703719,-0.001901877
0.000945143,0.001904651,0.007205438,-0.001742937
0.0010821,0.002100827,0.00737302,-0.001584022
0.001219039,0.002296964,0.007540574,-0.001425132
0.001355958,0.002493063,0.007708099,-0.001266268
0.001492859,0.002688955,0.007875597,-0.001107602
0.001629741,0.002884666,0.008043066,-0.000948996
0.001766604,0.003080338,0.008210151,-0.000790416
0.001903172,0.003275972,0.008376886,-0.00063186
0.002039508,0.003471568,0.008543593,-0.00047333
0.002175824,0.003666962,0.008710272,-0.000314828
0.002312122,0.003862201,0.008876923,-0.00015652
0.002448401,0.004057401,0.009043546,1.76E-06
